Syscode,System,Year,Date,Trawl#,Depth,Original_file
107,Cheewhat,1992,1992-06-17,8,,Trawldoc.xls
107,Cheewhat,1992,1992-08-06,4,,Trawldoc.xls
107,Cheewhat,1992,1992-11-30,8,,Trawldoc.xls
107,Cheewhat,1992,1993-02-23,6,,Trawldoc.xls
107,Cheewhat,1993,1993-07-13,,,Trawldoc.xls
107,Cheewhat,1993,1994-02-18,,,Trawldoc.xls
107,Cheewhat Lake,,1983-11-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1984-08-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1984-08-16,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1985-03-14,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1985-08-20,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1986-03-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1986-08-02,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1986-09-27,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1986-12-16,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1987-04-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1987-06-11,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1987-08-15,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1987-10-18,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1987-11-26,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1988-02-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1988-05-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1988-07-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1988-08-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-03-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-05-30,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-07-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-07-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-09-20,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-09-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1989-10-26,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-02-21,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-06-02,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-06-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-06-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-07-23,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-08-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-10-02,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1990-10-03,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1991-03-06,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1991-07-22,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1991-10-11,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1992-02-19,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1992-06-17,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1992-08-06,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1992-11-30,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1993-02-23,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1993-07-13,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-02-18,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-06-24,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-06-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-06-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-06-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-07-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-07-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-07-29,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1994-07-29,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-03-04,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-06-24,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-06-25,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-06-26,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-07-28,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-07-29,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1995-07-30,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1996-02-16,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1996-07-31,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1996-07-31,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1996-09-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1996-09-01,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lake,,1997-02-07,,,ALL_YEARS_MASTER_ATS_SUMMARY.xlsx
107,Cheewhat Lk,1983,1983-11-01,4,,Trawldoc.xls
107,Cheewhat Lk,1984,1984-08-16,10,,Trawldoc.xls
107,Cheewhat Lk,1984,1985-03-14,11,,Trawldoc.xls
107,Cheewhat Lk,1985,1985-04-25,.,,Trawldoc.xls
107,Cheewhat Lk,1985,1985-05-03,.,,Trawldoc.xls
107,Cheewhat Lk,1985,1985-08-21,11,,Trawldoc.xls
107,Cheewhat Lk,1985,1986-03-19,4,,Trawldoc.xls
107,Cheewhat Lk,1985,1986-03-20,12,,Trawldoc.xls
107,Cheewhat Lk,1986,1986-08-03,12,,Trawldoc.xls
107,Cheewhat Lk,1986,1986-09-27,5,,Trawldoc.xls
107,Cheewhat Lk,1986,1986-09-28,9,,Trawldoc.xls
107,Cheewhat Lk,1986,1986-12-16,8,,Trawldoc.xls
107,Cheewhat Lk,1986,1987-01-21,11,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-04-21,1,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-04-28,5,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-06-11,1,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-06-12,3,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-08-15,6,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-08-16,10,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-10-18,3,,Trawldoc.xls
107,Cheewhat Lk,1987,1987-11-26,8,,Trawldoc.xls
107,Cheewhat Lk,1987,1988-02-28,7,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-05-19,4,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-05-20,7,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-07-21,1,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-07-22,7,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-08-19,2,,Trawldoc.xls
107,Cheewhat Lk,1988,1988-08-20,6,,Trawldoc.xls
107,Cheewhat Lk,1988,1989-03-07,6,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-05-12,7,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-05-31,8,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-07-02,9,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-07-29,4,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-09-20,2,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-09-21,7,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-10-26,1,,Trawldoc.xls
107,Cheewhat Lk,1989,1989-10-27,7,,Trawldoc.xls
107,Cheewhat Lk,1989,1990-02-21,7,,Trawldoc.xls
107,Cheewhat Lk,1989,1990-02-22,9,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-06-03,7,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-06-20,8,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-06-25,8,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-07-23,10,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-08-07,7,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-10-02,6,,Trawldoc.xls
107,Cheewhat Lk,1990,1990-10-03,9,,Trawldoc.xls
107,Cheewhat Lk,1990,1991-03-06,8,,Trawldoc.xls
107,Cheewhat Lk,1990,1991-03-07,9,,Trawldoc.xls
107,Cheewhat Lk,1991,1991-06-06,,,Trawldoc.xls
107,Cheewhat Lk,1991,1991-07-23,6,,Trawldoc.xls
107,Cheewhat Lk,1991,1991-10-11,3,,Trawldoc.xls
107,Cheewhat Lk,1991,1992-02-19,7,,Trawldoc.xls
107,CheewhatLk,1983,1983-11-01,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1983,1983-11-01,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1983,1983-11-01,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1983,1983-11-01,2,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1983,1983-11-01,4,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1983,1983-11-01,4,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,10,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,8,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,9,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,7,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,6,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,5,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,5,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1984-08-16,9,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,10,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,10,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,4,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,7,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,11,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,9,5,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,9,5,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,8,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,8,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,7,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1984,1985-03-14,11,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,9,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,5,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,5,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,7,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,8,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,9,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,10,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-08-21,11,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-19,4,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-19,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,8,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,7,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,10,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,9,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,5,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,9,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,10,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,8,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,11,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,7,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,12,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,12,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,5,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1986-03-20,11,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-04-25,,,Missing Trawls-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1985,1985-05-03,,,Missing Trawls-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,9,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,12,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,11,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,6,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,9,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,5,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,7,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,7,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,6,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-08-03,11,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,5,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,2,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,2,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-27,4,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,9,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,8,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,8,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,9,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-09-28,6,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,8,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,6,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,6,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,5,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,5,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,7,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,8,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,7,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1986-12-16,4,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1986,1987-01-21,11,,Missing Trawls-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-04-28,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-04-28,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-04-28,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-06-11,1,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-06-12,2,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-06-12,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,4,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,6,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,5,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,2,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,2,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-15,5,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-16,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-16,7,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-16,7,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-16,8,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-08-16,8,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,2,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,3,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,3,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,2,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-10-18,1,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,6,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,6,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,5,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,5,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,4,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,3,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,2,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,2,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,8,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,4,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-11-26,1,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,2,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,3,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,1,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,2,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,7,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,1,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1988-02-28,7,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1987,1987-04-21,1,,Missing Trawls-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,2,9,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,3,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,3,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-19,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-20,7,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-20,6,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-20,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
107,CheewhatLk,1988,1988-05-20,7,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
