"lk.name","lk.code","depth_min","depth_max","Area","Transect","Length"
"KITLOPE",17,60,70,510,4,0
"KMA",41,2,5,3450,1,1665
"KMA",41,2,5,3450,2,1930
"KMA",41,2,5,3450,3,2285
"KMA",41,2,5,3450,4,1830
"KMA",41,2,5,3450,5,1975
"KMA",41,2,5,3450,6,3680
"KMA",41,2,5,3450,7,2330
"KMA",41,2,5,3450,8,2330
"KMA",41,2,5,3450,9,3585
"KMA",41,2,5,3450,10,1975
"KMA",41,2,5,3450,11,1830
"KMA",41,2,5,3450,12,1755
"KMA",41,2,5,3450,13,1930
"KMA",41,2,5,3450,14,1015
"KMA",41,2,5,3450,15,1900
"KMA",41,3,5,3450,1,1665
"KMA",41,3,5,3450,2,1930
"KMA",41,3,5,3450,3,2285
"KMA",41,3,5,3450,4,1830
"KMA",41,3,5,3450,5,1975
"KMA",41,3,5,3450,6,3680
"KMA",41,3,5,3450,7,2330
"KMA",41,3,5,3450,8,2330
"KMA",41,3,5,3450,9,3585
"KMA",41,3,5,3450,10,1975
"KMA",41,3,5,3450,11,1830
"KMA",41,3,5,3450,12,1755
"KMA",41,3,5,3450,13,1930
"KMA",41,3,5,3450,14,1015
"KMA",41,3,5,3450,15,1900
"KMA",41,5,10,3130,1,1645
"KMA",41,5,10,3130,2,1905
"KMA",41,5,10,3130,3,2260
"KMA",41,5,10,3130,4,1790
"KMA",41,5,10,3130,5,1885
"KMA",41,5,10,3130,6,3225
"KMA",41,5,10,3130,7,2055
"KMA",41,5,10,3130,8,2055
"KMA",41,5,10,3130,9,3185
"KMA",41,5,10,3130,10,1885
"KMA",41,5,10,3130,11,1790
"KMA",41,5,10,3130,12,1730
"KMA",41,5,10,3130,13,1905
"KMA",41,5,10,3130,14,1000
"KMA",41,5,10,3130,15,1870
"KMA",41,10,15,2810,1,1625
"KMA",41,10,15,2810,2,1865
"KMA",41,10,15,2810,3,2225
"KMA",41,10,15,2810,4,1745
"KMA",41,10,15,2810,5,1785
"KMA",41,10,15,2810,6,2365
"KMA",41,10,15,2810,7,1755
"KMA",41,10,15,2810,8,1755
"KMA",41,10,15,2810,9,2635
"KMA",41,10,15,2810,10,1785
"KMA",41,10,15,2810,11,1745
"KMA",41,10,15,2810,12,1705
"KMA",41,10,15,2810,13,1865
"KMA",41,10,15,2810,14,985
"KMA",41,10,15,2810,15,1840
"KMA",41,15,20,2530,1,1605
"KMA",41,15,20,2530,2,1820
"KMA",41,15,20,2530,3,2200
"KMA",41,15,20,2530,4,1705
"KMA",41,15,20,2530,5,1690
"KMA",41,15,20,2530,6,1810
"KMA",41,15,20,2530,7,1325
"KMA",41,15,20,2530,8,1325
"KMA",41,15,20,2530,9,2305
"KMA",41,15,20,2530,10,1690
"KMA",41,15,20,2530,11,1705
"KMA",41,15,20,2530,12,1680
"KMA",41,15,20,2530,13,1820
"KMA",41,15,20,2530,14,965
"KMA",41,15,20,2530,15,1805
"KMA",41,20,30,1885,1,1570
"KMA",41,20,30,1885,2,1615
"KMA",41,20,30,1885,3,2145
"KMA",41,20,30,1885,4,1615
"KMA",41,20,30,1885,5,1545
"KMA",41,20,30,1885,6,873
"KMA",41,20,30,1885,7,505
"KMA",41,20,30,1885,8,505
"KMA",41,20,30,1885,9,1795
"KMA",41,20,30,1885,10,1545
"KMA",41,20,30,1885,11,1615
"KMA",41,20,30,1885,12,1630
"KMA",41,20,30,1885,13,1615
"KMA",41,20,30,1885,14,940
"KMA",41,20,30,1885,15,1765
"KMA",41,30,40,1420,1,1530
"KMA",41,30,40,1420,2,1355
"KMA",41,30,40,1420,3,2075
"KMA",41,30,40,1420,4,1470
"KMA",41,30,40,1420,5,720
"KMA",41,30,40,1420,6,220
"KMA",41,30,40,1420,7,0
"KMA",41,30,40,1420,8,0
"KMA",41,30,40,1420,9,640
"KMA",41,30,40,1420,10,720
"KMA",41,30,40,1420,11,1470
"KMA",41,30,40,1420,12,1530
"KMA",41,30,40,1420,13,1355
"KMA",41,30,40,1420,14,910
"KMA",41,30,40,1420,15,1695
"KMA",41,40,50,945,1,1460
"KMA",41,40,50,945,2,1220
"KMA",41,40,50,945,3,1855
"KMA",41,40,50,945,4,1175
"KMA",41,40,50,945,5,65
"KMA",41,40,50,945,6,0
"KMA",41,40,50,945,7,0
"KMA",41,40,50,945,8,0
"KMA",41,40,50,945,9,0
"KMA",41,40,50,945,10,65
"KMA",41,40,50,945,11,1175
"KMA",41,40,50,945,12,1285
"KMA",41,40,50,945,13,1220
"KMA",41,40,50,945,14,865
"KMA",41,40,50,945,15,1640
"KMA",41,50,60,715,1,1400
"KMA",41,50,60,715,2,1030
"KMA",41,50,60,715,3,1605
"KMA",41,50,60,715,4,785
"KMA",41,50,60,715,5,0
"KMA",41,50,60,715,6,0
"KMA",41,50,60,715,7,0
"KMA",41,50,60,715,8,0
"KMA",41,50,60,715,9,0
"KMA",41,50,60,715,10,0
"KMA",41,50,60,715,11,785
"KMA",41,50,60,715,12,1145
"KMA",41,50,60,715,13,1030
"KMA",41,50,60,715,14,810
"KMA",41,50,60,715,15,1525
"KMA",41,60,70,210,1,1370
"KMA",41,60,70,210,2,995
"KMA",41,60,70,210,3,1330
"KMA",41,60,70,210,4,0
"KMA",41,60,70,210,5,0
"KMA",41,60,70,210,6,0
"KMA",41,60,70,210,7,0
"KMA",41,60,70,210,8,0
"KMA",41,60,70,210,9,0
"KMA",41,60,70,210,10,0
"KMA",41,60,70,210,11,0
"KMA",41,60,70,210,12,1090
"KMA",41,60,70,210,13,995
"KMA",41,60,70,210,14,720
"KMA",41,60,70,210,15,1400
"Khtada Lk",236,2,5,584,1,427
"Khtada Lk",236,2,5,584,2,439
"Khtada Lk",236,2,5,584,3,892
"Khtada Lk",236,2,5,584,4,733
"Khtada Lk",236,2,5,584,5,856
"Khtada Lk",236,2,5,584,6,318
"Khtada Lk",236,2,5,584,7,131
"Khtada Lk",236,2,5,584,8,372
"Khtada Lk",236,2,5,584,9,307
"Khtada Lk",236,2,5,584,10,401
"Khtada Lk",236,2,5,584,11,207
"Khtada Lk",236,2,5,584,12,430
"Khtada Lk",236,2,5,584,13,659
"Khtada Lk",236,2,5,584,14,358
"Khtada Lk",236,3,5,584,1,427
"Khtada Lk",236,3,5,584,2,439
"Khtada Lk",236,3,5,584,3,892
"Khtada Lk",236,3,5,584,4,733
"Khtada Lk",236,3,5,584,5,856
"Khtada Lk",236,3,5,584,6,318
"Khtada Lk",236,3,5,584,7,131
"Khtada Lk",236,3,5,584,8,372
"Khtada Lk",236,3,5,584,9,307
"Khtada Lk",236,3,5,584,10,401
"Khtada Lk",236,3,5,584,11,207
"Khtada Lk",236,3,5,584,12,430
"Khtada Lk",236,3,5,584,13,659
"Khtada Lk",236,3,5,584,14,358
"Khtada Lk",236,5,10,570,1,410
"Khtada Lk",236,5,10,570,2,422
"Khtada Lk",236,5,10,570,3,867
"Khtada Lk",236,5,10,570,4,714
"Khtada Lk",236,5,10,570,5,834
"Khtada Lk",236,5,10,570,6,292
"Khtada Lk",236,5,10,570,7,126
"Khtada Lk",236,5,10,570,8,355
"Khtada Lk",236,5,10,570,9,299
"Khtada Lk",236,5,10,570,10,389
"Khtada Lk",236,5,10,570,11,202
"Khtada Lk",236,5,10,570,12,421
"Khtada Lk",236,5,10,570,13,650
"Khtada Lk",236,5,10,570,14,353
"Khtada Lk",236,10,15,550,1,387
"Khtada Lk",236,10,15,550,2,390
"Khtada Lk",236,10,15,550,3,850
"Khtada Lk",236,10,15,550,4,692
"Khtada Lk",236,10,15,550,5,815
"Khtada Lk",236,10,15,550,6,274
"Khtada Lk",236,10,15,550,7,121
"Khtada Lk",236,10,15,550,8,345
"Khtada Lk",236,10,15,550,9,292
"Khtada Lk",236,10,15,550,10,379
"Khtada Lk",236,10,15,550,11,197
"Khtada Lk",236,10,15,550,12,413
"Khtada Lk",236,10,15,550,13,636
"Khtada Lk",236,10,15,550,14,345
"Khtada Lk",236,15,20,535,1,367
"Khtada Lk",236,15,20,535,2,366
"Khtada Lk",236,15,20,535,3,829
"Khtada Lk",236,15,20,535,4,671
"Khtada Lk",236,15,20,535,5,793
"Khtada Lk",236,15,20,535,6,257
"Khtada Lk",236,15,20,535,7,115
"Khtada Lk",236,15,20,535,8,334
"Khtada Lk",236,15,20,535,9,282
"Khtada Lk",236,15,20,535,10,369
"Khtada Lk",236,15,20,535,11,190
"Khtada Lk",236,15,20,535,12,406
"Khtada Lk",236,15,20,535,13,625
"Khtada Lk",236,15,20,535,14,331
"Khtada Lk",236,20,30,506,1,316
"Khtada Lk",236,20,30,506,2,306
"Khtada Lk",236,20,30,506,3,787
"Khtada Lk",236,20,30,506,4,635
"Khtada Lk",236,20,30,506,5,755
"Khtada Lk",236,20,30,506,6,223
"Khtada Lk",236,20,30,506,7,106
"Khtada Lk",236,20,30,506,8,314
"Khtada Lk",236,20,30,506,9,263
"Khtada Lk",236,20,30,506,10,337
"Khtada Lk",236,20,30,506,11,180
"Khtada Lk",236,20,30,506,12,394
"Khtada Lk",236,20,30,506,13,586
"Khtada Lk",236,20,30,506,14,304
"Khtada Lk",236,30,40,463,1,207
"Khtada Lk",236,30,40,463,2,240
"Khtada Lk",236,30,40,463,3,744
"Khtada Lk",236,30,40,463,4,597
"Khtada Lk",236,30,40,463,5,709
"Khtada Lk",236,30,40,463,6,186
"Khtada Lk",236,30,40,463,7,96
"Khtada Lk",236,30,40,463,8,295
"Khtada Lk",236,30,40,463,9,239
"Khtada Lk",236,30,40,463,10,313
"Khtada Lk",236,30,40,463,11,169
"Khtada Lk",236,30,40,463,12,380
"Khtada Lk",236,30,40,463,13,683
"Khtada Lk",236,30,40,463,14,286
"Khtada Lk",236,40,50,414,1,0
"Khtada Lk",236,40,50,414,2,156
"Khtada Lk",236,40,50,414,3,696
"Khtada Lk",236,40,50,414,4,552
"Khtada Lk",236,40,50,414,5,630
"Khtada Lk",236,40,50,414,6,157
"Khtada Lk",236,40,50,414,7,84
"Khtada Lk",236,40,50,414,8,277
"Khtada Lk",236,40,50,414,9,216
"Khtada Lk",236,40,50,414,10,289
"Khtada Lk",236,40,50,414,11,158
"Khtada Lk",236,40,50,414,12,363
"Khtada Lk",236,40,50,414,13,653
"Khtada Lk",236,40,50,414,14,260
"Khtada Lk",236,50,60,360,1,0
"Khtada Lk",236,50,60,360,2,0
"Khtada Lk",236,50,60,360,3,636
"Khtada Lk",236,50,60,360,4,509
"Khtada Lk",236,50,60,360,5,457
"Khtada Lk",236,50,60,360,6,132
"Khtada Lk",236,50,60,360,7,74
"Khtada Lk",236,50,60,360,8,260
"Khtada Lk",236,50,60,360,9,198
"Khtada Lk",236,50,60,360,10,274
"Khtada Lk",236,50,60,360,11,149
"Khtada Lk",236,50,60,360,12,348
"Khtada Lk",236,50,60,360,13,620
"Khtada Lk",236,50,60,360,14,239
"Khtada Lk",236,60,70,305,1,0
"Khtada Lk",236,60,70,305,2,0
"Khtada Lk",236,60,70,305,3,0
"Khtada Lk",236,60,70,305,4,0
"Khtada Lk",236,60,70,305,5,0
"Khtada Lk",236,60,70,305,6,0
"Khtada Lk",236,60,70,305,7,63
"Khtada Lk",236,60,70,305,8,241
"Khtada Lk",236,60,70,305,9,179
"Khtada Lk",236,60,70,305,10,264
"Khtada Lk",236,60,70,305,11,142
"Khtada Lk",236,60,70,305,12,346
"Khtada Lk",236,60,70,305,13,588
"Khtada Lk",236,60,70,305,14,207
"Khtada Lk",236,70,80,249,1,0
"Khtada Lk",236,70,80,249,2,0
"Khtada Lk",236,70,80,249,3,0
"Khtada Lk",236,70,80,249,4,0
"Khtada Lk",236,70,80,249,5,0
"Khtada Lk",236,70,80,249,6,0
"Khtada Lk",236,70,80,249,7,37
"Khtada Lk",236,70,80,249,8,206
"Khtada Lk",236,70,80,249,9,145
"Khtada Lk",236,70,80,249,10,251
"Khtada Lk",236,70,80,249,11,134
"Khtada Lk",236,70,80,249,12,346
"Khtada Lk",236,70,80,249,13,547
"Khtada Lk",236,70,80,249,14,170
"Khtada Lk",236,80,90,201,1,0
"Khtada Lk",236,80,90,201,2,0
"Khtada Lk",236,80,90,201,3,0
"Khtada Lk",236,80,90,201,4,0
"Khtada Lk",236,80,90,201,5,0
"Khtada Lk",236,80,90,201,6,0
"Khtada Lk",236,80,90,201,7,26
"Khtada Lk",236,80,90,201,8,190
"Khtada Lk",236,80,90,201,9,128
"Khtada Lk",236,80,90,201,10,242
"Khtada Lk",236,80,90,201,11,126
"Khtada Lk",236,80,90,201,12,343
"Khtada Lk",236,80,90,201,13,504
"Khtada Lk",236,80,90,201,14,138
"Khtada Lk",236,90,100,162,1,0
"Khtada Lk",236,90,100,162,2,0
"Khtada Lk",236,90,100,162,3,0
"Khtada Lk",236,90,100,162,4,0
"Khtada Lk",236,90,100,162,5,0
"Khtada Lk",236,90,100,162,6,0
"Khtada Lk",236,90,100,162,7,0
"Khtada Lk",236,90,100,162,8,174
"Khtada Lk",236,90,100,162,9,111
"Khtada Lk",236,90,100,162,10,231
"Khtada Lk",236,90,100,162,11,120
"Khtada Lk",236,90,100,162,12,340
"Khtada Lk",236,90,100,162,13,459
"Khtada Lk",236,90,100,162,14,85
"Kingsalmon Lk",52,2,5,204,1,610
"Kingsalmon Lk",52,2,5,204,2,1010
"Kingsalmon Lk",52,2,5,204,3,1000
"Kingsalmon Lk",52,2,5,204,4,270
"Kingsalmon Lk",52,2,5,204,5,430
"Kingsalmon Lk",52,2,5,204,6,620
"Kingsalmon Lk",52,2,5,204,7,520
"Kingsalmon Lk",52,2,5,204,8,420
"Kingsalmon Lk",52,3,5,204,1,610
"Kingsalmon Lk",52,3,5,204,2,990
"Kingsalmon Lk",52,3,5,204,3,912
"Kingsalmon Lk",52,3,5,204,4,257
"Kingsalmon Lk",52,3,5,204,5,352
"Kingsalmon Lk",52,3,5,204,6,575
"Kingsalmon Lk",52,3,5,204,7,486
"Kingsalmon Lk",52,3,5,204,8,409
"Kingsalmon Lk",52,5,10,166,1,560
"Kingsalmon Lk",52,5,10,166,2,959
"Kingsalmon Lk",52,5,10,166,3,881
"Kingsalmon Lk",52,5,10,166,4,235
"Kingsalmon Lk",52,5,10,166,5,343
"Kingsalmon Lk",52,5,10,166,6,533
"Kingsalmon Lk",52,5,10,166,7,465
"Kingsalmon Lk",52,5,10,166,8,376
"Kingsalmon Lk",52,10,15,140,1,542
"Kingsalmon Lk",52,10,15,140,2,874
"Kingsalmon Lk",52,10,15,140,3,837
"Kingsalmon Lk",52,10,15,140,4,192
"Kingsalmon Lk",52,10,15,140,5,314
"Kingsalmon Lk",52,10,15,140,6,490
"Kingsalmon Lk",52,10,15,140,7,412
"Kingsalmon Lk",52,10,15,140,8,321
"Kingsalmon Lk",52,15,20,119,1,514
"Kingsalmon Lk",52,15,20,119,2,710
"Kingsalmon Lk",52,15,20,119,3,571
"Kingsalmon Lk",52,15,20,119,4,95
"Kingsalmon Lk",52,15,20,119,5,263
"Kingsalmon Lk",52,15,20,119,6,451
"Kingsalmon Lk",52,15,20,119,7,378
"Kingsalmon Lk",52,15,20,119,8,302
"Kingsalmon Lk",52,20,30,86,1,417
"Kingsalmon Lk",52,20,30,86,2,652
"Kingsalmon Lk",52,20,30,86,3,347
"Kingsalmon Lk",52,20,30,86,4,0
"Kingsalmon Lk",52,20,30,86,5,200
"Kingsalmon Lk",52,20,30,86,6,406
"Kingsalmon Lk",52,20,30,86,7,329
"Kingsalmon Lk",52,20,30,86,8,242
"Kingsalmon Lk",52,30,40,35,1,143
"Kingsalmon Lk",52,30,40,35,2,409
"Kingsalmon Lk",52,30,40,35,3,0
"Kingsalmon Lk",52,30,40,35,4,0
"Kingsalmon Lk",52,30,40,35,5,134
"Kingsalmon Lk",52,30,40,35,6,254
"Kingsalmon Lk",52,30,40,35,7,200
"Kingsalmon Lk",52,30,40,35,8,137
"Kitwanga Lk",227,2,5,641,1,1201
"Kitwanga Lk",227,2,5,641,2,1719
"Kitwanga Lk",227,2,5,641,3,742
"Kitwanga Lk",227,2,5,641,4,345
"Kitwanga Lk",227,2,5,641,5,622
"Kitwanga Lk",227,2,5,641,6,446
"Kitwanga Lk",227,3,5,641,1,1201
"Kitwanga Lk",227,3,5,641,2,1719
"Kitwanga Lk",227,3,5,641,3,742
"Kitwanga Lk",227,3,5,641,4,345
"Kitwanga Lk",227,3,5,641,5,622
"Kitwanga Lk",227,3,5,641,6,446
"Kitwanga Lk",227,5,10,356,1,0
"Kitwanga Lk",227,5,10,356,2,730
"Kitwanga Lk",227,5,10,356,3,563
"Kitwanga Lk",227,5,10,356,4,133
"Kitwanga Lk",227,5,10,356,5,610
"Kitwanga Lk",227,5,10,356,6,415
"Kitwanga Lk",227,10,15,70,1,0
"Kitwanga Lk",227,10,15,70,2,0
"Kitwanga Lk",227,10,15,70,3,0
"Kitwanga Lk",227,10,15,70,4,0
"Kitwanga Lk",227,10,15,70,5,298
"Kitwanga Lk",227,10,15,70,6,415
"Kluksu Lk",53,2,5,113,1,345
"Kluksu Lk",53,2,5,113,2,305
"Kluksu Lk",53,2,5,113,3,195
"Kluksu Lk",53,2,5,113,4,404
"Kluksu Lk",53,3,5,113,1,345
"Kluksu Lk",53,3,5,113,2,305
"Kluksu Lk",53,3,5,113,3,195
"Kluksu Lk",53,3,5,113,4,404
"Kluksu Lk",53,5,10,81,1,306
"Kluksu Lk",53,5,10,81,2,281
"Kluksu Lk",53,5,10,81,3,178
"Kluksu Lk",53,5,10,81,4,347
"Kluksu Lk",53,10,15,60,1,78
"Kluksu Lk",53,10,15,60,2,263
"Kluksu Lk",53,10,15,60,3,158
"Kluksu Lk",53,10,15,60,4,248
"Kluksu Lk",53,15,20,43,1,0
"Kluksu Lk",53,15,20,43,2,278
"Kluksu Lk",53,15,20,43,3,138
"Kluksu Lk",53,15,20,43,4,166
"Kluksu Lk",53,20,30,27,1,0
"Kluksu Lk",53,20,30,27,2,201
"Kluksu Lk",53,20,30,27,3,120
"Kluksu Lk",53,20,30,27,4,135
"Kuthai Lk",54,2,5,146,1,501
"Kuthai Lk",54,2,5,146,2,446
"Kuthai Lk",54,2,5,146,3,448
"Kuthai Lk",54,2,5,146,4,549
"Kuthai Lk",54,3,5,146,1,501
"Kuthai Lk",54,3,5,146,2,446
"Kuthai Lk",54,3,5,146,3,448
"Kuthai Lk",54,3,5,146,4,549
"Kuthai Lk",54,5,10,112,1,435
"Kuthai Lk",54,5,10,112,2,403
"Kuthai Lk",54,5,10,112,3,406
"Kuthai Lk",54,5,10,112,4,502
"Kuthai Lk",54,10,15,71,1,356
"Kuthai Lk",54,10,15,71,2,322
"Kuthai Lk",54,10,15,71,3,0
"Kuthai Lk",54,10,15,71,4,84
"Kwinageese Lk",213,2,5,231,1,198
"Kwinageese Lk",213,2,5,231,2,455
"Kwinageese Lk",213,2,5,231,3,960
"Kwinageese Lk",213,2,5,231,4,487
"Kwinageese Lk",213,2,5,231,5,697
"Kwinageese Lk",213,3,5,231,1,198
"Kwinageese Lk",213,3,5,231,2,455
"Kwinageese Lk",213,3,5,231,3,960
"Kwinageese Lk",213,3,5,231,4,487
"Kwinageese Lk",213,3,5,231,5,697
"Kwinageese Lk",213,5,10,231,1,198
"Kwinageese Lk",213,5,10,231,2,426
"Kwinageese Lk",213,5,10,231,3,954
"Kwinageese Lk",213,5,10,231,4,455
"Kwinageese Lk",213,5,10,231,5,693
"Kwinageese Lk",213,10,15,198,1,198
"Kwinageese Lk",213,10,15,198,2,409
"Kwinageese Lk",213,10,15,198,3,929
"Kwinageese Lk",213,10,15,198,4,445
"Kwinageese Lk",213,10,15,198,5,662
"Kwinageese Lk",213,15,20,169,1,176
"Kwinageese Lk",213,15,20,169,2,307
"Kwinageese Lk",213,15,20,169,3,728
"Kwinageese Lk",213,15,20,169,4,424
"Kwinageese Lk",213,15,20,169,5,610
"Kwinageese Lk",213,20,30,87,1,118
"Kwinageese Lk",213,20,30,87,2,98
"Kwinageese Lk",213,20,30,87,3,399
"Kwinageese Lk",213,20,30,87,4,350
"Kwinageese Lk",213,20,30,87,5,493
"Kwinageese Lk",213,30,40,33,1,0
"Kwinageese Lk",213,30,40,33,2,0
"Kwinageese Lk",213,30,40,33,3,280
"Kwinageese Lk",213,30,40,33,4,286
"Kwinageese Lk",213,30,40,33,5,250
"Kwinageese Lk",213,40,50,7,1,0
"Kwinageese Lk",213,40,50,7,2,0
"Kwinageese Lk",213,40,50,7,3,27
"Kwinageese Lk",213,40,50,7,4,124
"Kwinageese Lk",213,40,50,7,5,88
"LONGA",801,2,5,1025,1,492
"LONGA",801,2,5,1025,2,548
"LONGA",801,2,5,1025,3,640
"LONGA",801,2,5,1025,4,877
"LONGA",801,2,5,1025,5,850
"LONGA",801,2,5,1025,6,2263
"LONGA",801,2,5,1025,7,2100
"LONGA",801,2,5,1025,8,2934
"LONGA",801,2,5,1025,9,3003
"LONGA",801,3,5,1025,1,492
"LONGA",801,3,5,1025,2,548
"LONGA",801,3,5,1025,3,640
"LONGA",801,3,5,1025,4,877
"LONGA",801,3,5,1025,5,850
"LONGA",801,3,5,1025,6,2263
"LONGA",801,3,5,1025,7,2100
"LONGA",801,3,5,1025,8,2934
"LONGA",801,3,5,1025,9,3003
"LONGA",801,5,10,1012,1,478
"LONGA",801,5,10,1012,2,544
"LONGA",801,5,10,1012,3,640
"LONGA",801,5,10,1012,4,873
"LONGA",801,5,10,1012,5,834
"LONGA",801,5,10,1012,6,1962
"LONGA",801,5,10,1012,7,2078
"LONGA",801,5,10,1012,8,2912
"LONGA",801,5,10,1012,9,2988
"LONGA",801,10,15,999,1,456
"LONGA",801,10,15,999,2,539
"LONGA",801,10,15,999,3,638
"LONGA",801,10,15,999,4,866
"LONGA",801,10,15,999,5,821
"LONGA",801,10,15,999,6,1776
"LONGA",801,10,15,999,7,2064
"LONGA",801,10,15,999,8,2845
"LONGA",801,10,15,999,9,2973
"LONGA",801,15,20,975,1,438
"LONGA",801,15,20,975,2,535
"LONGA",801,15,20,975,3,626
"LONGA",801,15,20,975,4,854
"LONGA",801,15,20,975,5,798
"LONGA",801,15,20,975,6,1469
"LONGA",801,15,20,975,7,2034
"LONGA",801,15,20,975,8,2808
"LONGA",801,15,20,975,9,2936
"LONGA",801,20,30,955,1,405
"LONGA",801,20,30,955,2,517
"LONGA",801,20,30,955,3,602
"LONGA",801,20,30,955,4,839
"LONGA",801,20,30,955,5,763
"LONGA",801,20,30,955,6,1409
"LONGA",801,20,30,955,7,1916
"LONGA",801,20,30,955,8,2771
"LONGA",801,20,30,955,9,2831
"LONGA",801,30,40,905,1,388
"LONGA",801,30,40,905,2,479
"LONGA",801,30,40,905,3,577
"LONGA",801,30,40,905,4,821
"LONGA",801,30,40,905,5,724
"LONGA",801,30,40,905,6,1288
"LONGA",801,30,40,905,7,1725
"LONGA",801,30,40,905,8,2593
"LONGA",801,30,40,905,9,2779
"LONGA",801,40,50,805,1,329
"LONGA",801,40,50,805,2,441
"LONGA",801,40,50,805,3,545
"LONGA",801,40,50,805,4,802
"LONGA",801,40,50,805,5,678
"LONGA",801,40,50,805,6,873
"LONGA",801,40,50,805,7,1673
"LONGA",801,40,50,805,8,2379
"LONGA",801,40,50,805,9,2734
"LONGA",801,50,60,625,1,280
"LONGA",801,50,60,625,2,403
"LONGA",801,50,60,625,3,500
"LONGA",801,50,60,625,4,770
"LONGA",801,50,60,625,5,640
"LONGA",801,50,60,625,6,0
"LONGA",801,50,60,625,7,0
"LONGA",801,50,60,625,8,0
"LONGA",801,50,60,625,9,0
"LONGA",801,60,70,575,1,260
"LONGA",801,60,70,575,2,380
"LONGA",801,60,70,575,3,450
"LONGA",801,60,70,575,4,740
"LONGA",801,60,70,575,5,615
"LONGA",801,60,70,575,6,0
"LONGA",801,60,70,575,7,0
"LONGA",801,60,70,575,8,0
"LONGA",801,60,70,575,9,0
"LONGB",802,2,5,1075,1,1105
"LONGB",802,2,5,1075,2,982
"LONGB",802,2,5,1075,3,1572
"LONGB",802,2,5,1075,4,1003
"LONGB",802,2,5,1075,5,3000
"LONGB",802,2,5,1075,6,2648
"LONGB",802,2,5,1075,7,1742
"LONGB",802,3,5,1075,1,1105
"LONGB",802,3,5,1075,2,982
"LONGB",802,3,5,1075,3,1572
"LONGB",802,3,5,1075,4,1003
"LONGB",802,3,5,1075,5,3000
"LONGB",802,3,5,1075,6,2648
"LONGB",802,3,5,1075,7,1742
"LONGB",802,5,10,1075,1,1088
"LONGB",802,5,10,1075,2,969
"LONGB",802,5,10,1075,3,1561
"LONGB",802,5,10,1075,4,999
"LONGB",802,5,10,1075,5,2992
"LONGB",802,5,10,1075,6,2635
"LONGB",802,5,10,1075,7,1729
"LONGB",802,10,15,1070,1,1072
"LONGB",802,10,15,1070,2,957
"LONGB",802,10,15,1070,3,1543
"LONGB",802,10,15,1070,4,986
"LONGB",802,10,15,1070,5,2959
"LONGB",802,10,15,1070,6,2608
"LONGB",802,10,15,1070,7,1708
"LONGB",802,15,20,1065,1,1060
"LONGB",802,15,20,1065,2,944
"LONGB",802,15,20,1065,3,1525
"LONGB",802,15,20,1065,4,958
"LONGB",802,15,20,1065,5,2910
"LONGB",802,15,20,1065,6,2535
"LONGB",802,15,20,1065,7,1694
"LONGB",802,20,30,1010,1,1042
"LONGB",802,20,30,1010,2,922
"LONGB",802,20,30,1010,3,1492
"LONGB",802,20,30,1010,4,927
"LONGB",802,20,30,1010,5,2819
"LONGB",802,20,30,1010,6,2408
"LONGB",802,20,30,1010,7,1659
"LONGB",802,30,40,965,1,1015
"LONGB",802,30,40,965,2,899
"LONGB",802,30,40,965,3,1437
"LONGB",802,30,40,965,4,888
"LONGB",802,30,40,965,5,2762
"LONGB",802,30,40,965,6,2294
"LONGB",802,30,40,965,7,1638
"LONGB",802,40,50,908,1,990
"LONGB",802,40,50,908,2,867
"LONGB",802,40,50,908,3,1390
"LONGB",802,40,50,908,4,846
"LONGB",802,40,50,908,5,2693
"LONGB",802,40,50,908,6,2248
"LONGB",802,40,50,908,7,1603
"LONGB",802,50,60,853,1,967
"LONGB",802,50,60,853,2,847
"LONGB",802,50,60,853,3,1343
"LONGB",802,50,60,853,4,819
"LONGB",802,50,60,853,5,0
"LONGB",802,50,60,853,6,0
"LONGB",802,50,60,853,7,0
"LONGB",802,60,70,810,1,910
"LONGB",802,60,70,810,2,790
"LONGB",802,60,70,810,3,1310
"LONGB",802,60,70,810,4,760
"LONGB",802,60,70,810,5,0
"LONGB",802,60,70,810,6,0
"LONGB",802,60,70,810,7,0
"LOWE LAKE",20,2,5,365,1,835
"LOWE LAKE",20,2,5,365,2,673
"LOWE LAKE",20,2,5,365,3,615
"LOWE LAKE",20,2,5,365,4,946
"LOWE LAKE",20,3,5,365,1,835
"LOWE LAKE",20,3,5,365,2,673
"LOWE LAKE",20,3,5,365,3,615
"LOWE LAKE",20,3,5,365,4,946
"LOWE LAKE",20,5,10,347,1,805
"LOWE LAKE",20,5,10,347,2,655
"LOWE LAKE",20,5,10,347,3,598
"LOWE LAKE",20,5,10,347,4,901
"LOWE LAKE",20,10,15,294,1,670
"LOWE LAKE",20,10,15,294,2,632
"LOWE LAKE",20,10,15,294,3,571
"LOWE LAKE",20,10,15,294,4,843
"LOWE LAKE",20,15,20,263,1,0
"LOWE LAKE",20,15,20,263,2,600
"LOWE LAKE",20,15,20,263,3,530
"LOWE LAKE",20,15,20,263,4,811
"LOWE LAKE",20,20,30,222,1,0
"LOWE LAKE",20,20,30,222,2,563
"LOWE LAKE",20,20,30,222,3,486
"LOWE LAKE",20,20,30,222,4,756
"LOWE LAKE",20,30,40,169,1,0
"LOWE LAKE",20,30,40,169,2,495
"LOWE LAKE",20,30,40,169,3,412
"LOWE LAKE",20,30,40,169,4,627
