"Lake","Code","Latitude","Longitude","Transect","Depth Min (m)","Depth Max (m)","Length (m)","Area (ha)"
"Tuya Lake",175,"59° 05' N","130° 34' W",9,5,10,1616,2615
"Tuya Lake",175,"59° 05' N","130° 34' W",9,10,15,1583,2353
"Tuya Lake",175,"59° 05' N","130° 34' W",9,15,20,1498,9097
"Tuya Lake",175,"59° 05' N","130° 34' W",9,20,30,1136,1450
"Tuya Lake",175,"59° 05' N","130° 34' W",9,30,40,635,603
"Tuya Lake",175,"59° 05' N","130° 34' W",9,40,50,103,155
"Tuya Lake",175,"59° 05' N","130° 34' W",10,2,5,1426,2948
"Tuya Lake",175,"59° 05' N","130° 34' W",10,3,5,1426,2948
"Tuya Lake",175,"59° 05' N","130° 34' W",10,5,10,1349,2615
"Tuya Lake",175,"59° 05' N","130° 34' W",10,10,15,1265,2353
"Tuya Lake",175,"59° 05' N","130° 34' W",10,15,20,1193,9097
"Tuya Lake",175,"59° 05' N","130° 34' W",10,20,30,971,1450
"Tuya Lake",175,"59° 05' N","130° 34' W",10,30,40,187,603
"Tuya Lake",175,"59° 05' N","130° 34' W",10,40,50,0,155
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,2,5,490,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,3,5,490,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,5,10,425,68
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,10,15,352,57
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,15,20,268,50
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,20,30,123,39
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,30,40,0,26
"Uchuck Lake",115,"49° 02' N","125° 05' W",1,40,50,0,7
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,2,5,617,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,3,5,617,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,5,10,587,68
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,10,15,562,57
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,15,20,537,50
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,20,30,491,39
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,30,40,398,26
"Uchuck Lake",115,"49° 02' N","125° 05' W",2,40,50,252,7
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,2,5,475,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,3,5,475,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,5,10,453,68
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,10,15,435,57
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,15,20,405,50
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,20,30,375,39
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,30,40,271,26
"Uchuck Lake",115,"49° 02' N","125° 05' W",3,40,50,0,7
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,2,5,393,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,3,5,393,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,5,10,379,68
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,10,15,348,57
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,15,20,324,50
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,20,30,143,39
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,30,40,0,26
"Uchuck Lake",115,"49° 02' N","125° 05' W",4,40,50,0,7
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,2,5,2564,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,3,5,2564,92
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,5,10,2384,68
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,10,15,2243,57
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,15,20,2129,50
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,20,30,1992,39
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,30,40,1368,26
"Uchuck Lake",115,"49° 02' N","125° 05' W",5,40,50,0,7
"Vernon Lake",23,"50° 62' N","126° 26' W",1,2,5,626,810
"Vernon Lake",23,"50° 62' N","126° 26' W",1,3,5,626,810
"Vernon Lake",23,"50° 62' N","126° 26' W",1,5,10,612,771
"Vernon Lake",23,"50° 62' N","126° 26' W",1,10,15,585,726
"Vernon Lake",23,"50° 62' N","126° 26' W",1,15,20,563,682
"Vernon Lake",23,"50° 62' N","126° 26' W",1,20,30,533,636
"Vernon Lake",23,"50° 62' N","126° 26' W",1,30,40,472,583
"Vernon Lake",23,"50° 62' N","126° 26' W",1,40,50,404,527
"Vernon Lake",23,"50° 62' N","126° 26' W",1,50,60,288,427
"Vernon Lake",23,"50° 62' N","126° 26' W",2,2,5,1324,810
"Vernon Lake",23,"50° 62' N","126° 26' W",2,3,5,1324,810
"Vernon Lake",23,"50° 62' N","126° 26' W",2,5,10,1313,771
"Vernon Lake",23,"50° 62' N","126° 26' W",2,10,15,1251,726
"Vernon Lake",23,"50° 62' N","126° 26' W",2,15,20,1211,682
"Vernon Lake",23,"50° 62' N","126° 26' W",2,20,30,1170,636
"Vernon Lake",23,"50° 62' N","126° 26' W",2,30,40,1111,583
"Vernon Lake",23,"50° 62' N","126° 26' W",2,40,50,1049,527
"Vernon Lake",23,"50° 62' N","126° 26' W",2,50,60,982,427
"Vernon Lake",23,"50° 62' N","126° 26' W",3,2,5,1111,810
"Vernon Lake",23,"50° 62' N","126° 26' W",3,3,5,1111,810
"Vernon Lake",23,"50° 62' N","126° 26' W",3,5,10,1091,771
"Vernon Lake",23,"50° 62' N","126° 26' W",3,10,15,1064,726
"Vernon Lake",23,"50° 62' N","126° 26' W",3,15,20,1032,682
"Vernon Lake",23,"50° 62' N","126° 26' W",3,20,30,991,636
"Vernon Lake",23,"50° 62' N","126° 26' W",3,30,40,944,583
"Vernon Lake",23,"50° 62' N","126° 26' W",3,40,50,895,527
"Vernon Lake",23,"50° 62' N","126° 26' W",3,50,60,833,427
"Vernon Lake",23,"50° 62' N","126° 26' W",4,2,5,1104,810
"Vernon Lake",23,"50° 62' N","126° 26' W",4,3,5,1104,810
"Vernon Lake",23,"50° 62' N","126° 26' W",4,5,10,1066,771
"Vernon Lake",23,"50° 62' N","126° 26' W",4,10,15,1007,726
"Vernon Lake",23,"50° 62' N","126° 26' W",4,15,20,1000,682
"Vernon Lake",23,"50° 62' N","126° 26' W",4,20,30,972,636
"Vernon Lake",23,"50° 62' N","126° 26' W",4,30,40,913,583
"Vernon Lake",23,"50° 62' N","126° 26' W",4,40,50,674,527
"Vernon Lake",23,"50° 62' N","126° 26' W",4,50,60,601,427
"Vernon Lake",23,"50° 62' N","126° 26' W",5,2,5,2100,810
"Vernon Lake",23,"50° 62' N","126° 26' W",5,3,5,2065,810
"Vernon Lake",23,"50° 62' N","126° 26' W",5,5,10,2046,771
"Vernon Lake",23,"50° 62' N","126° 26' W",5,10,15,2026,726
"Vernon Lake",23,"50° 62' N","126° 26' W",5,15,20,2007,682
"Vernon Lake",23,"50° 62' N","126° 26' W",5,20,30,1980,636
"Vernon Lake",23,"50° 62' N","126° 26' W",5,30,40,1938,583
"Vernon Lake",23,"50° 62' N","126° 26' W",5,40,50,1710,527
"Vernon Lake",23,"50° 62' N","126° 26' W",5,50,60,1618,427
"Vernon Lake",23,"50° 62' N","126° 26' W",6,2,5,2000,810
"Vernon Lake",23,"50° 62' N","126° 26' W",6,3,5,1981,810
"Vernon Lake",23,"50° 62' N","126° 26' W",6,5,10,1973,771
"Vernon Lake",23,"50° 62' N","126° 26' W",6,10,15,1943,726
"Vernon Lake",23,"50° 62' N","126° 26' W",6,15,20,1917,682
"Vernon Lake",23,"50° 62' N","126° 26' W",6,20,30,1883,636
"Vernon Lake",23,"50° 62' N","126° 26' W",6,30,40,1681,583
"Vernon Lake",23,"50° 62' N","126° 26' W",6,40,50,1617,527
"Vernon Lake",23,"50° 62' N","126° 26' W",6,50,60,1530,427
"Vernon Lake",23,"50° 62' N","126° 26' W",7,2,5,2200,810
"Vernon Lake",23,"50° 62' N","126° 26' W",7,3,5,2172,810
"Vernon Lake",23,"50° 62' N","126° 26' W",7,5,10,2160,771
"Vernon Lake",23,"50° 62' N","126° 26' W",7,10,15,2120,726
"Vernon Lake",23,"50° 62' N","126° 26' W",7,15,20,2088,682
"Vernon Lake",23,"50° 62' N","126° 26' W",7,20,30,2025,636
"Vernon Lake",23,"50° 62' N","126° 26' W",7,30,40,1790,583
"Vernon Lake",23,"50° 62' N","126° 26' W",7,40,50,1663,527
"Vernon Lake",23,"50° 62' N","126° 26' W",7,50,60,1501,427
"Village Bay_2005",253,NA,NA,1,2,5,400,322
"Village Bay_2005",253,NA,NA,1,3,5,400,322
"Village Bay_2005",253,NA,NA,1,5,10,373,306
"Village Bay_2005",253,NA,NA,1,10,15,343,264
"Village Bay_2005",253,NA,NA,1,15,20,313,201
"Village Bay_2005",253,NA,NA,1,20,30,286,185
"Village Bay_2005",253,NA,NA,1,30,40,256,152
"Village Bay_2005",253,NA,NA,1,40,50,0,61
"Village Bay_2005",253,NA,NA,2,2,5,400,322
"Village Bay_2005",253,NA,NA,2,3,5,400,322
"Village Bay_2005",253,NA,NA,2,5,10,349,306
"Village Bay_2005",253,NA,NA,2,10,15,273,264
"Village Bay_2005",253,NA,NA,2,15,20,210,201
"Village Bay_2005",253,NA,NA,2,20,30,172,185
"Village Bay_2005",253,NA,NA,2,30,40,121,152
"Village Bay_2005",253,NA,NA,2,40,50,0,61
"Village Bay_2005",253,NA,NA,3,2,5,700,322
"Village Bay_2005",253,NA,NA,3,3,5,700,322
"Village Bay_2005",253,NA,NA,3,5,10,691,306
"Village Bay_2005",253,NA,NA,3,10,15,638,264
"Village Bay_2005",253,NA,NA,3,15,20,610,201
"Village Bay_2005",253,NA,NA,3,20,30,575,185
"Village Bay_2005",253,NA,NA,3,30,40,485,152
"Village Bay_2005",253,NA,NA,3,40,50,0,61
"Village Bay_2005",253,NA,NA,4,2,5,1400,322
"Village Bay_2005",253,NA,NA,4,3,5,1400,322
"Village Bay_2005",253,NA,NA,4,5,10,1381,306
"Village Bay_2005",253,NA,NA,4,10,15,1351,264
"Village Bay_2005",253,NA,NA,4,15,20,1299,201
"Village Bay_2005",253,NA,NA,4,20,30,1248,185
"Village Bay_2005",253,NA,NA,4,30,40,1170,152
"Village Bay_2005",253,NA,NA,4,40,50,1031,61
"Village Bay_2005",253,NA,NA,5,2,5,1400,322
"Village Bay_2005",253,NA,NA,5,3,5,1400,322
"Village Bay_2005",253,NA,NA,5,5,10,1379,306
"Village Bay_2005",253,NA,NA,5,10,15,1340,264
"Village Bay_2005",253,NA,NA,5,15,20,1246,201
"Village Bay_2005",253,NA,NA,5,20,30,1177,185
"Village Bay_2005",253,NA,NA,5,30,40,1092,152
"Village Bay_2005",253,NA,NA,5,40,50,893,61
"Village Bay_2005",253,NA,NA,6,2,5,700,322
"Village Bay_2005",253,NA,NA,6,3,5,700,322
"Village Bay_2005",253,NA,NA,6,5,10,682,306
"Village Bay_2005",253,NA,NA,6,10,15,574,264
"Village Bay_2005",253,NA,NA,6,15,20,532,201
"Village Bay_2005",253,NA,NA,6,20,30,486,185
"Village Bay_2005",253,NA,NA,6,30,40,426,152
"Village Bay_2005",253,NA,NA,6,40,50,0,61
"Village Bay_2005",253,NA,NA,7,2,5,600,322
"Village Bay_2005",253,NA,NA,7,3,5,600,322
"Village Bay_2005",253,NA,NA,7,5,10,593,306
"Village Bay_2005",253,NA,NA,7,10,15,561,264
"Village Bay_2005",253,NA,NA,7,15,20,524,201
"Village Bay_2005",253,NA,NA,7,20,30,473,185
"Village Bay_2005",253,NA,NA,7,30,40,435,152
"Village Bay_2005",253,NA,NA,7,40,50,203,61
"Village Bay_2005",253,NA,NA,8,2,5,700,322
"Village Bay_2005",253,NA,NA,8,3,5,700,322
"Village Bay_2005",253,NA,NA,8,5,10,697,306
"Village Bay_2005",253,NA,NA,8,10,15,663,264
"Village Bay_2005",253,NA,NA,8,15,20,629,201
"Village Bay_2005",253,NA,NA,8,20,30,599,185
"Village Bay_2005",253,NA,NA,8,30,40,554,152
"Village Bay_2005",253,NA,NA,8,40,50,0,61
"Village Bay_2005",253,NA,NA,9,2,5,400,322
"Village Bay_2005",253,NA,NA,9,3,5,400,322
"Village Bay_2005",253,NA,NA,9,5,10,396,306
"Village Bay_2005",253,NA,NA,9,10,15,361,264
"Village Bay_2005",253,NA,NA,9,15,20,342,201
"Village Bay_2005",253,NA,NA,9,20,30,323,185
"Village Bay_2005",253,NA,NA,9,30,40,213,152
"Village Bay_2005",253,NA,NA,9,40,50,0,61
"Village Bay_2005",253,NA,NA,10,2,5,400,322
"Village Bay_2005",253,NA,NA,10,3,5,400,322
"Village Bay_2005",253,NA,NA,10,5,10,373,306
"Village Bay_2005",253,NA,NA,10,10,15,351,264
"Village Bay_2005",253,NA,NA,10,15,20,327,201
"Village Bay_2005",253,NA,NA,10,20,30,301,185
"Village Bay_2005",253,NA,NA,10,30,40,180,152
"Village Bay_2005",253,NA,NA,10,40,50,0,61
"Woss Lake",22,"50° 08' N","126° 38' W",1,2,5,1253,1291
"Woss Lake",22,"50° 08' N","126° 38' W",1,3,5,1253,1291
"Woss Lake",22,"50° 08' N","126° 38' W",1,5,10,1238,1285
"Woss Lake",22,"50° 08' N","126° 38' W",1,10,15,1088,1236
"Woss Lake",22,"50° 08' N","126° 38' W",1,15,20,971,1188
"Woss Lake",22,"50° 08' N","126° 38' W",1,20,30,793,1118
"Woss Lake",22,"50° 08' N","126° 38' W",1,30,40,731,1030
"Woss Lake",22,"50° 08' N","126° 38' W",1,40,50,665,951
"Woss Lake",22,"50° 08' N","126° 38' W",1,50,60,612,870
"Woss Lake",22,"50° 08' N","126° 38' W",1,60,70,505,790
"Woss Lake",22,"50° 08' N","126° 38' W",1,70,80,400,723
"Woss Lake",22,"50° 08' N","126° 38' W",2,2,5,1487,1291
"Woss Lake",22,"50° 08' N","126° 38' W",2,3,5,1487,1291
"Woss Lake",22,"50° 08' N","126° 38' W",2,5,10,1472,1285
"Woss Lake",22,"50° 08' N","126° 38' W",2,10,15,1450,1236
"Woss Lake",22,"50° 08' N","126° 38' W",2,15,20,1411,1188
"Woss Lake",22,"50° 08' N","126° 38' W",2,20,30,1360,1118
"Woss Lake",22,"50° 08' N","126° 38' W",2,30,40,1269,1030
"Woss Lake",22,"50° 08' N","126° 38' W",2,40,50,1139,951
"Woss Lake",22,"50° 08' N","126° 38' W",2,50,60,1049,870
"Woss Lake",22,"50° 08' N","126° 38' W",2,60,70,995,790
"Woss Lake",22,"50° 08' N","126° 38' W",2,70,80,929,723
"Woss Lake",22,"50° 08' N","126° 38' W",3,2,5,852,1291
"Woss Lake",22,"50° 08' N","126° 38' W",3,3,5,852,1291
"Woss Lake",22,"50° 08' N","126° 38' W",3,5,10,836,1285
"Woss Lake",22,"50° 08' N","126° 38' W",3,10,15,811,1236
"Woss Lake",22,"50° 08' N","126° 38' W",3,15,20,786,1188
"Woss Lake",22,"50° 08' N","126° 38' W",3,20,30,756,1118
"Woss Lake",22,"50° 08' N","126° 38' W",3,30,40,714,1030
"Woss Lake",22,"50° 08' N","126° 38' W",3,40,50,664,951
"Woss Lake",22,"50° 08' N","126° 38' W",3,50,60,630,870
"Woss Lake",22,"50° 08' N","126° 38' W",3,60,70,580,790
"Woss Lake",22,"50° 08' N","126° 38' W",3,70,80,534,723
"Woss Lake",22,"50° 08' N","126° 38' W",4,2,5,743,1291
"Woss Lake",22,"50° 08' N","126° 38' W",4,3,5,743,1291
"Woss Lake",22,"50° 08' N","126° 38' W",4,5,10,726,1285
"Woss Lake",22,"50° 08' N","126° 38' W",4,10,15,700,1236
"Woss Lake",22,"50° 08' N","126° 38' W",4,15,20,667,1188
"Woss Lake",22,"50° 08' N","126° 38' W",4,20,30,638,1118
"Woss Lake",22,"50° 08' N","126° 38' W",4,30,40,608,1030
"Woss Lake",22,"50° 08' N","126° 38' W",4,40,50,545,951
"Woss Lake",22,"50° 08' N","126° 38' W",4,50,60,502,870
"Woss Lake",22,"50° 08' N","126° 38' W",4,60,70,483,790
"Woss Lake",22,"50° 08' N","126° 38' W",4,70,80,448,723
"Woss Lake",22,"50° 08' N","126° 38' W",5,2,5,593,1291
"Woss Lake",22,"50° 08' N","126° 38' W",5,3,5,593,1291
"Woss Lake",22,"50° 08' N","126° 38' W",5,5,10,508,1285
"Woss Lake",22,"50° 08' N","126° 38' W",5,10,15,473,1236
"Woss Lake",22,"50° 08' N","126° 38' W",5,15,20,444,1188
"Woss Lake",22,"50° 08' N","126° 38' W",5,20,30,414,1118
"Woss Lake",22,"50° 08' N","126° 38' W",5,30,40,366,1030
"Woss Lake",22,"50° 08' N","126° 38' W",5,40,50,305,951
"Woss Lake",22,"50° 08' N","126° 38' W",5,50,60,270,870
"Woss Lake",22,"50° 08' N","126° 38' W",5,60,70,0,790
"Woss Lake",22,"50° 08' N","126° 38' W",5,70,80,0,723
"Woss Lake",22,"50° 08' N","126° 38' W",6,2,5,490,1291
"Woss Lake",22,"50° 08' N","126° 38' W",6,3,5,490,1291
"Woss Lake",22,"50° 08' N","126° 38' W",6,5,10,490,1285
"Woss Lake",22,"50° 08' N","126° 38' W",6,10,15,490,1236
"Woss Lake",22,"50° 08' N","126° 38' W",6,15,20,468,1188
"Woss Lake",22,"50° 08' N","126° 38' W",6,20,30,423,1118
"Woss Lake",22,"50° 08' N","126° 38' W",6,30,40,351,1030
"Woss Lake",22,"50° 08' N","126° 38' W",6,40,50,308,951
"Woss Lake",22,"50° 08' N","126° 38' W",6,50,60,308,870
"Woss Lake",22,"50° 08' N","126° 38' W",6,60,70,308,790
"Woss Lake",22,"50° 08' N","126° 38' W",6,70,80,308,723
"Woss Lake",22,"50° 08' N","126° 38' W",7,2,5,605,1291
"Woss Lake",22,"50° 08' N","126° 38' W",7,3,5,605,1291
"Woss Lake",22,"50° 08' N","126° 38' W",7,5,10,579,1285
"Woss Lake",22,"50° 08' N","126° 38' W",7,10,15,519,1236
"Woss Lake",22,"50° 08' N","126° 38' W",7,15,20,490,1188
"Woss Lake",22,"50° 08' N","126° 38' W",7,20,30,465,1118
"Woss Lake",22,"50° 08' N","126° 38' W",7,30,40,424,1030
"Woss Lake",22,"50° 08' N","126° 38' W",7,40,50,373,951
"Woss Lake",22,"50° 08' N","126° 38' W",7,50,60,373,870
"Woss Lake",22,"50° 08' N","126° 38' W",7,60,70,373,790
"Woss Lake",22,"50° 08' N","126° 38' W",7,70,80,373,723
"Woss Lake",22,"50° 08' N","126° 38' W",8,2,5,611,1291
"Woss Lake",22,"50° 08' N","126° 38' W",8,3,5,611,1291
"Woss Lake",22,"50° 08' N","126° 38' W",8,5,10,611,1285
"Woss Lake",22,"50° 08' N","126° 38' W",8,10,15,592,1236
"Woss Lake",22,"50° 08' N","126° 38' W",8,15,20,576,1188
"Woss Lake",22,"50° 08' N","126° 38' W",8,20,30,523,1118
"Woss Lake",22,"50° 08' N","126° 38' W",8,30,40,453,1030
"Woss Lake",22,"50° 08' N","126° 38' W",8,40,50,399,951
"Woss Lake",22,"50° 08' N","126° 38' W",8,50,60,399,870
"Woss Lake",22,"50° 08' N","126° 38' W",8,60,70,399,790
"Woss Lake",22,"50° 08' N","126° 38' W",8,70,80,399,723
"Woss Lake",22,"50° 08' N","126° 38' W",9,2,5,808,1291
"Woss Lake",22,"50° 08' N","126° 38' W",9,3,5,808,1291
"Woss Lake",22,"50° 08' N","126° 38' W",9,5,10,808,1285
"Woss Lake",22,"50° 08' N","126° 38' W",9,10,15,789,1236
"Woss Lake",22,"50° 08' N","126° 38' W",9,15,20,744,1188
"Woss Lake",22,"50° 08' N","126° 38' W",9,20,30,679,1118
"Woss Lake",22,"50° 08' N","126° 38' W",9,30,40,615,1030
"Woss Lake",22,"50° 08' N","126° 38' W",9,40,50,546,951
"Woss Lake",22,"50° 08' N","126° 38' W",9,50,60,546,870
"Woss Lake",22,"50° 08' N","126° 38' W",9,60,70,546,790
"Woss Lake",22,"50° 08' N","126° 38' W",9,70,80,546,723
"Woss Lake",22,"50° 08' N","126° 38' W",10,2,5,618,1291
"Woss Lake",22,"50° 08' N","126° 38' W",10,3,5,618,1291
"Woss Lake",22,"50° 08' N","126° 38' W",10,5,10,618,1285
"Woss Lake",22,"50° 08' N","126° 38' W",10,10,15,591,1236
"Woss Lake",22,"50° 08' N","126° 38' W",10,15,20,570,1188
"Woss Lake",22,"50° 08' N","126° 38' W",10,20,30,537,1118
"Woss Lake",22,"50° 08' N","126° 38' W",10,30,40,438,1030
"Woss Lake",22,"50° 08' N","126° 38' W",10,40,50,407,951
"Woss Lake",22,"50° 08' N","126° 38' W",10,50,60,407,870
"Woss Lake",22,"50° 08' N","126° 38' W",10,60,70,407,790
"Woss Lake",22,"50° 08' N","126° 38' W",10,70,80,407,723
"Woss Lake",22,"50° 08' N","126° 38' W",11,2,5,596,1291
"Woss Lake",22,"50° 08' N","126° 38' W",11,3,5,596,1291
"Woss Lake",22,"50° 08' N","126° 38' W",11,5,10,596,1285
"Woss Lake",22,"50° 08' N","126° 38' W",11,10,15,593,1236
"Woss Lake",22,"50° 08' N","126° 38' W",11,15,20,562,1188
"Woss Lake",22,"50° 08' N","126° 38' W",11,20,30,504,1118
"Woss Lake",22,"50° 08' N","126° 38' W",11,30,40,462,1030
"Woss Lake",22,"50° 08' N","126° 38' W",11,40,50,434,951
"Woss Lake",22,"50° 08' N","126° 38' W",11,50,60,434,870
"Woss Lake",22,"50° 08' N","126° 38' W",11,60,70,434,790
"Woss Lake",22,"50° 08' N","126° 38' W",11,70,80,434,723
"Woss Lake",22,"50° 08' N","126° 38' W",12,2,5,754,1291
"Woss Lake",22,"50° 08' N","126° 38' W",12,3,5,754,1291
"Woss Lake",22,"50° 08' N","126° 38' W",12,5,10,754,1285
"Woss Lake",22,"50° 08' N","126° 38' W",12,10,15,754,1236
"Woss Lake",22,"50° 08' N","126° 38' W",12,15,20,751,1188
"Woss Lake",22,"50° 08' N","126° 38' W",12,20,30,721,1118
"Woss Lake",22,"50° 08' N","126° 38' W",12,30,40,662,1030
"Woss Lake",22,"50° 08' N","126° 38' W",12,40,50,582,951
"Woss Lake",22,"50° 08' N","126° 38' W",12,50,60,582,870
"Woss Lake",22,"50° 08' N","126° 38' W",12,60,70,582,790
"Woss Lake",22,"50° 08' N","126° 38' W",12,70,80,582,723
"Woss Lake",22,"50° 08' N","126° 38' W",13,2,5,1430,1291
"Woss Lake",22,"50° 08' N","126° 38' W",13,3,5,1430,1291
"Woss Lake",22,"50° 08' N","126° 38' W",13,5,10,1430,1285
"Woss Lake",22,"50° 08' N","126° 38' W",13,10,15,1390,1236
"Woss Lake",22,"50° 08' N","126° 38' W",13,15,20,1315,1188
"Woss Lake",22,"50° 08' N","126° 38' W",13,20,30,1236,1118
"Woss Lake",22,"50° 08' N","126° 38' W",13,30,40,1154,1030
"Woss Lake",22,"50° 08' N","126° 38' W",13,40,50,1054,951
"Woss Lake",22,"50° 08' N","126° 38' W",13,50,60,1054,870
"Woss Lake",22,"50° 08' N","126° 38' W",13,60,70,1054,790
"Woss Lake",22,"50° 08' N","126° 38' W",13,70,80,1054,723
"Woss Lake",22,"50° 08' N","126° 38' W",14,2,5,1150,1291
"Woss Lake",22,"50° 08' N","126° 38' W",14,3,5,1150,1291
"Woss Lake",22,"50° 08' N","126° 38' W",14,5,10,1150,1285
"Woss Lake",22,"50° 08' N","126° 38' W",14,10,15,1150,1236
"Woss Lake",22,"50° 08' N","126° 38' W",14,15,20,1150,1188
"Woss Lake",22,"50° 08' N","126° 38' W",14,20,30,1125,1118
"Woss Lake",22,"50° 08' N","126° 38' W",14,30,40,767,1030
"Woss Lake",22,"50° 08' N","126° 38' W",14,40,50,719,951
"Woss Lake",22,"50° 08' N","126° 38' W",14,50,60,719,870
"Woss Lake",22,"50° 08' N","126° 38' W",14,60,70,719,790
"Woss Lake",22,"50° 08' N","126° 38' W",14,70,80,719,723
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,2,5,812,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,3,5,812,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,5,10,727,711
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,10,15,684,640
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,15,20,620,567
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,20,30,520,475
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,30,40,235,350
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,40,50,0,239
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,50,60,0,174
"Yakoun Lake",69,"53° 19' N","132° 17' W",1,60,70,0,132
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,2,5,1145,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,3,5,1145,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,5,10,1098,711
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,10,15,1051,640
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,15,20,996,567
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,20,30,769,475
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,30,40,510,350
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,40,50,392,239
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,50,60,353,174
"Yakoun Lake",69,"53° 19' N","132° 17' W",2,60,70,0,132
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,2,5,892,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,3,5,892,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,5,10,865,711
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,10,15,823,640
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,15,20,795,567
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,20,30,761,475
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,30,40,629,350
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,40,50,546,239
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,50,60,450,174
"Yakoun Lake",69,"53° 19' N","132° 17' W",3,60,70,344,132
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,2,5,1092,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,3,5,1092,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,5,10,1073,711
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,10,15,1054,640
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,15,20,1035,567
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,20,30,1003,475
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,30,40,953,350
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,40,50,908,239
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,50,60,800,174
"Yakoun Lake",69,"53° 19' N","132° 17' W",4,60,70,691,132
"Yakoun Lake",69,"53° 19' N","132° 17' W",5,2,5,1140,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",5,3,5,1140,781
"Yakoun Lake",69,"53° 19' N","132° 17' W",5,5,10,1119,711
"Yakoun Lake",69,"53° 19' N","132° 17' W",5,10,15,1097,640
"Yakoun Lake",69,"53° 19' N","132° 17' W",5,15,20,1075,567
